"","compound_id","replicate","measure1","measure2","measure3","measure4","measure5","activity"
"329",110,2,8.32958838938656,0.5280074570328,23,45.6843211063934,11.4084913927001,0
"330",110,3,9.86247270196698,64.151930507637,38,39.6660570252411,8.73859826019231,0
"331",111,1,57.4677168701247,103.724183417381,165,209.106751169308,35.840793005931,0
"332",111,2,45.744812656054,126.230074554206,130,204.867827023641,30.7260718997088,0
"333",111,3,42.2791776480654,74.7528462341996,115,206.623412163258,55.5448110755816,0
"334",112,1,10.3055282134958,2.31122918426991,29,39.0542270232947,4.44172694551165,0
"335",112,2,11.9771936903576,52.4800294239946,42,30.7123727316683,8.37939289345442,0
"336",112,3,9.85308333065565,59.9929366972218,33,38.6377073896531,10.4421802406892,0
"337",113,1,7.22594689288052,6.27123051322997,27,41.4403389264495,12.1716975074512,0
"338",113,2,7.38664819124927,0.229900293052197,27,41.907275516452,8.79572914851687,0
"339",113,3,8.46320934984412,6.15212472045305,28,39.8512023244066,6.95356615307131,0
"340",114,1,8.94578374925108,0.113559846714735,44,42.0440619983774,7.27191497460915,0
"341",114,2,9.95714586991675,71.3153333547425,34,38.7715622366952,6.21222616116716,0
"342",114,3,11.3409961419926,31.6334727389698,28,31.3507393206304,13.0668410101167,0
"343",115,1,9.13076592285519,12.6634961180389,37,39.0633302214781,7.95020492766,0
"344",115,2,7.77224043337431,11.2221342045814,30,39.3493995433422,7.88163839255348,0
"345",115,3,11.214211989757,49.895832358451,36,28.1124213961413,14.2573673460867,0
"346",116,1,52.7545696873959,45.966274193286,165,222.807355217594,77.0971225355526,0
"347",116,2,61.5734706941474,30.6242682039738,140,172.372101437897,26.7115255259274,0
"348",116,3,33.1751914052174,95.4287446993303,150,215.31238842842,51.4437980751674,0
"349",117,1,10.1746381777897,8.68159976787865,19,41.2115180082953,3.64229338298992,0
"350",117,2,12.7067237878853,72.4598334315133,34,35.143103926021,9.7962984113592,0
"351",117,3,11.4483476013667,10.1776079367846,28,41.2093116538091,9.76653024249837,0
"352",118,1,8.33489434847158,0.616608932614326,31,46.3789533752991,18.8355805088842,0
"353",118,2,11.4650569735368,28.8799298537855,27,40.9188987752165,1.89918527577042,0
"354",118,3,8.25614626000558,29.0395519179092,29,38.5586592340339,7.55081790358955,0
"355",119,1,45.4660248877021,412.532972337163,180,200.996989317914,44.9356917308756,0
"356",119,2,61.8753427862908,0.288039585575461,185,192.091504549528,18.7851165741543,0
"357",119,3,47.0985468820992,92.1072563582496,135,160.370703095904,33.6968167645414,0
"358",120,1,11.6570922899309,63.7598136033783,41,40.8041495474774,7.75061547392343,0
"359",120,2,9.41754458244166,1.76666529062518,28,35.3788228799945,6.08788924666791,0
"360",120,3,6.84727519050419,26.2527068882229,32,32.1155318898952,5.67521008131259,0
"361",121,1,8.30236860610216,24.6409132323208,22,30.2792483473239,12.4712752553039,0
"362",121,2,7.82296027608561,26.7407351910117,33,38.1064813820917,7.44197695387546,0
"363",121,3,9.03141885776565,67.6412354376087,23,43.1718416699303,5.45077262214846,0
"364",122,1,46.6368879099043,247.522955561492,140,161.979609779777,36.0805845616846,0
"365",122,2,48.4664210933836,308.970733715181,175,181.588869743605,52.5232707670711,0
"366",122,3,47.5675277142515,10.7924710405857,165,211.19797070468,64.7528818961582,0
"367",123,1,13.7844040832002,9.97410016134381,39,33.5605914537882,5.51938438443452,0
"368",123,2,7.22800332542916,3.04145797155797,25,47.5223183818083,3.51086540769055,0
"369",123,3,9.17035139858444,21.6678077905419,24,35.9335903999812,11.2744990540375,0
"370",124,1,12.6981630562137,32.7297877876048,32,39.658033980216,6.75234305970248,1
"371",124,2,15.2568845316308,6.86611323818056,32,46.0348213303136,9.95775803466396,1
"372",124,3,20.1770437914272,12.2024184279144,44,52.7098645597951,15.9702160398232,1
"373",125,1,12.4783014168011,1.57793922633886,22,44.2776164763117,3.97250375140221,0
"374",125,2,6.71088892849259,56.684772151973,30,34.2509877622199,10.1848695063069,0
"375",125,3,12.892713050757,28.7528748420959,21,45.3167831415179,6.10114628913071,0
"376",126,1,8.61887965666963,20.6454703389647,34,39.9617515142716,9.49306286218787,0
"377",126,2,9.4471378290923,51.6337100763745,25,42.4144174255666,13.1489474688625,0
"378",126,3,7.78116248020113,42.4004364530551,36,40.1282297472513,7.60017390721304,0
"379",127,1,13.2677386328589,43.8543745038991,24,39.1106910501179,14.7458957359023,1
"380",127,2,20.5706781034631,15.380489917472,35,50.5764047041062,17.2532683731379,1
"381",127,3,14.8443267105032,24.9779780270549,27,38.2886066926611,15.142013715088,1
"382",128,1,7.84634219576318,37.4151894895827,35,47.1458281737095,18.7072411548573,0
"383",128,2,10.9718822208062,20.3316332220312,30,38.3154753321583,5.74233853773978,0
"384",128,3,12.7770434774886,26.8608749463203,48,36.3096628555555,8.28441374542087,0
"385",129,1,9.60868636543091,21.7997371024432,29,43.4616503652555,7.13597098343971,0
"386",129,2,9.56365040458758,26.3194983816686,30,37.9374464953262,7.26984546429151,0
"387",129,3,9.39044409090711,18.8488362441691,29,44.5631009224192,4.56812456926246,0
"388",130,1,11.1956654482229,36.4670123143082,33,35.2091362916505,10.2048052202631,0
"389",130,2,12.7948588216315,43.0515619305655,29,34.6401755127884,8.48071731948053,0
"390",130,3,11.3752395224799,32.0886903274514,28,46.3651273094563,14.1106466926794,0
"391",131,1,10.6403760285939,4.56819808352394,27,43.7044563059572,4.07510997382899,0
"392",131,2,9.39626014844548,11.0638704989105,18,39.1614439661728,6.01784338426002,0
"393",131,3,10.9966973711159,29.045719912458,33,42.5188444749988,11.224865165346,0
"394",132,1,8.90092616416649,8.30467607825994,37,40.2725895628566,6.12628675176393,0
"395",132,2,9.44148699272552,24.9935125551167,27,40.3843924524936,7.79666585224253,0
"396",132,3,12.1930268862235,15.630402843559,34,37.5627058136998,5.23642978800529,0
"397",133,1,10.8840261763576,40.7008079795127,37,41.3495644018556,11.7775067226348,0
"398",133,2,10.4820325880522,2.15125683695078,33,39.4009909652604,8.7760024040481,0
"399",133,3,9.48878468928896,31.3954729570036,28,46.3837491985914,6.72219643218167,0
"400",134,1,11.8620658029698,31.5747206844017,33,31.5813038736706,13.8257883184285,0
"401",134,2,12.6698251707509,37.8579036129599,27,43.3040854960645,5.40949693736041,0
"402",134,3,8.26145647224912,9.98901606537402,30,37.2070836227955,3.96539286562907,0
"403",135,1,10.1109739093302,23.2732833354714,22,37.2690252081173,6.45516957402208,0
"404",135,2,10.0981338263838,57.3257784524788,29,39.7492235293997,18.2738159574827,0
"405",135,3,8.84328854327821,11.7732399981469,26,46.9512851703882,3.09567588401696,0
"406",136,1,8.00252268800799,61.0002611543904,34,32.8757880743144,5.4236556840656,0
"407",136,2,9.9951344399868,10.6609090324491,30,35.4615495689971,6.06733062241361,0
"408",136,3,11.3110237656259,1.09977709692139,20,38.8939757557504,9.50849290812767,0
"409",137,1,12.9536845579531,0.901715513318777,32,40.8635007285565,11.1632200916701,0
"410",137,2,6.18169442344157,7.25953002460301,25,40.9671850683238,4.77625327218681,0
"411",137,3,8.59512105337518,5.18110234690811,23,49.8435173640831,3.56058786960734,0
"412",138,1,9.37713956397616,11.614234149456,27,41.1290576625041,11.4485663550448,0
"413",138,2,6.67368593866525,31.4834402857308,25,39.6540697791629,16.0072203928168,0
"414",138,3,8.49893311641542,57.6712833246438,32,40.8973409937785,9.84154552099953,0
"415",139,1,42.2264824081849,60.4695054702461,130,177.523228426407,25.8059186127422,0
"416",139,2,42.774303001404,134.766449588807,130,218.423581869405,21.1429216920234,0
"417",139,3,28.1116540085293,74.276907179029,140,181.368748392947,12.9951496174887,0
"418",140,1,52.1341855028655,36.5172209218144,155,176.789285406184,50.1663600522623,0
"419",140,2,43.6807706374517,88.8875273014319,130,210.729898877787,39.0283482327762,0
"420",140,3,65.2049119383216,0.417068817563029,150,214.011736091413,20.4740923814218,0
"421",141,1,11.5919118988302,3.03118105977774,28,32.1142044992767,8.37473487352347,0
"422",141,2,7.0929408697344,11.6613153275102,30,46.722171334982,5.3897719004681,0
"423",141,3,10.1967908420117,62.3380064930687,32,29.8817239075552,6.67233192325439,0
"424",142,1,8.81245803153369,4.32601151056588,41,45.085493506576,7.79182045178089,0
"425",142,2,11.776562337269,1.60809852182865,35,40.3333795138715,17.1766599812375,0
"426",142,3,10.1061408309973,3.34666937589645,32,45.8849300493129,2.63249205285909,0
"427",143,1,8.88595274831069,61.2880080904732,24,42.8610391658047,5.60105113948054,0
"428",143,2,10.8767940723454,0.764846765000572,24,47.3954693225283,13.3502541402171,0
"429",143,3,10.3052163172848,24.0735132611337,31,39.9945449524263,8.6137449437543,0
"430",144,1,9.67076483650087,5.65391734494391,28,44.2747834160058,7.38504477001672,0
"431",144,2,14.0397812429519,9.50770750641823,21,34.4769033568894,7.17151031886858,0
"432",144,3,8.94122822736548,2.52206975046966,34,39.4590204283624,5.99492456906084,0
"433",145,1,9.05842605403192,31.0546579567676,29,47.0448427966091,10.4344907211351,0
"434",145,2,6.90812615196495,40.6060220284348,18,43.5403092432481,2.20252637512984,0
"435",145,3,9.91894655340965,57.3279449310074,29,32.5513189254656,4.56489514591058,0
"436",146,1,11.7807126109414,30.5098567886238,27,36.9969428802579,3.52129959204696,0
"437",146,2,5.85722429814157,28.1951585507096,30,40.6399393703071,4.87322274234242,0
"438",146,3,9.49986975985396,12.8239865414798,33,35.6551211389438,1.28464533384884,0
"439",147,1,7.63669914669336,29.0958207456355,29,36.1473391968793,2.46193733208451,0
"440",147,2,12.8838745300338,7.13539629243314,27,48.4681641224315,13.8838312657885,0
"441",147,3,12.7157910777577,47.7338429480246,22,34.6312690529619,7.48099744002232,0
"442",148,1,10.6690056946813,36.1817190701811,28,41.0897961746685,15.590617367814,0
"443",148,2,12.8586761608005,0.994688691571355,25,44.2162423405658,7.67738885410512,0
"444",148,3,8.26536429824263,6.88244962133467,27,41.0346784481917,6.85035799443314,0
"445",149,1,11.9013034499438,17.0886296211722,27,39.1109270878963,7.73396766007153,0
"446",149,2,8.82997698273353,8.21914801374078,26,43.3317674769946,13.3431272512245,0
"447",149,3,10.6419150450513,9.1316781565547,29,37.5761582721866,3.93739908926698,0
"448",150,1,9.40120796667018,21.308795659894,40,47.898153834539,1.81064757539325,0
"449",150,2,9.44291383341386,0.0142958474329295,29,37.0805979619664,8.47999256757579,0
"450",150,3,11.0922303166591,12.4218696914613,32,34.1895694281977,8.52451873317119,0
"451",151,1,7.39235769271026,9.88930623978376,32,23.3463233115485,7.61879627568048,0
"452",151,2,9.49817106991508,6.26710559241474,30,41.3813023675284,5.37560237058719,0
"453",151,3,10.3420147474358,20.8741192798779,25,34.9473633006863,3.53255020547321,0
"454",152,1,9.19306504250498,37.3738002387767,42,40.2609153664076,5.06645613200031,0
"455",152,2,10.2093188816715,51.331425194902,38,32.1946546754598,6.27606242221091,0
"456",152,3,9.36223842653198,2.66315528191626,26,44.8586698502227,4.46089985727663,0
"457",153,1,13.2366878717669,24.5842734157088,29,38.8685410821352,5.77802743892112,0
"458",153,2,11.4283772029772,14.0917661777678,37,45.5671035226563,7.64913421229672,0
"459",153,3,15.9317307396665,61.4654434447949,31,42.5728402510595,15.6718946657907,0
"460",154,1,57.0492239544079,15.5993708502501,165,238.442439404544,85.6926351797187,1
"461",154,2,98.1436591467991,174.822138674082,170,253.948404813503,62.3826769667838,1
"462",154,3,90.9803081013037,157.441055844994,130,225.275319594067,28.9300995517287,1
"463",155,1,10.6019601103051,3.18982183933258,29,47.5829256229046,4.39666337034043,0
"464",155,2,7.83384971632154,30.5475787640947,35,37.8338356373704,20.0029018105454,0
"465",155,3,7.98735499639343,15.6963322489502,37,33.5107925147142,7.63517293809563,0
"466",156,1,9.92917087016478,2.25115268879562,42,50.1126467494074,5.49111694908542,0
"467",156,2,12.6182487217068,38.7592275796418,31,38.5961430580757,6.73053702520424,0
"468",156,3,11.5008009732934,38.2671971229796,33,44.7661925208584,6.06287786451655,0
"469",157,1,5.72326334477516,27.6958487360718,40,38.4683354500469,13.569555890037,0
"470",157,2,8.59929178226673,23.2052939749303,23,41.2913100091159,13.9425744839573,0
"471",157,3,9.98188704941403,18.7639329500874,23,42.6326620524394,9.52745704637563,0
"472",158,1,7.08373302551046,13.1571386462604,21,30.5791871769739,9.93565902895874,0
"473",158,2,11.3890592929897,17.3567307173255,40,41.6547349947885,9.44560834283364,0
"474",158,3,5.07732904962702,12.2790572978556,31,35.2820390834067,3.46618973520045,0
"475",159,1,10.2865795280809,14.1363613248644,31,49.5182727213571,6.35655547715657,0
"476",159,2,9.21755576174589,17.5356451097718,27,43.4061873779695,12.2622254642704,0
"477",159,3,9.01767182877185,41.7654196520276,27,46.1087611523268,8.98118917101286,0
"478",160,1,9.4327050950959,7.60360488625916,29,38.6121821621671,5.59478263309063,0
"479",160,2,10.6295896094157,2.27076634379142,28,40.4180002840137,4.95813826242692,0
"480",160,3,10.792653155878,39.0283725021367,32,41.6613167655908,10.7765974775983,0
"481",161,1,9.54879257792808,10.0883882633635,26,41.898476196519,5.54060492973698,0
"482",161,2,6.15009913931888,21.2359797014835,29,35.2089616467278,10.8643468313587,0
"483",161,3,7.12154140335604,1.81917332112789,30,38.8630549389536,10.4002147019406,0
"484",162,1,35.303422260276,30.2893272124053,180,169.376351031316,41.1135963807017,1
"485",162,2,57.6186344689193,70.6888374980701,190,286.704304308278,100.876385201965,1
"486",162,3,87.5638501812872,102.345113512129,200,234.336288293867,74.489679976406,1
"487",163,1,10.539353214836,14.0794025353136,37,43.5220904754763,7.61936945973003,0
"488",163,2,6.88214495808837,10.1015592645854,23,39.269030891578,10.4875885015515,0
"489",163,3,8.92882398660737,22.8090446433964,28,43.8464048747535,14.2197903277207,0
"490",164,1,11.124903946347,5.03427953459322,23,41.8261796903264,9.44799249564615,0
"491",164,2,9.64334775316016,8.44279563985765,32,45.2316787602374,3.06731362088893,0
"492",164,3,9.7697280275947,44.1948283261789,32,44.5487141945919,7.38046278508809,0
"493",165,1,9.85587705578727,20.1502592294457,33,42.424086512201,6.05849774132192,0
"494",165,2,12.4218196138526,30.8121028525715,36,38.0037530620692,13.9862354549665,0
"495",165,3,8.77020619840059,8.55269783176482,31,37.7747461088798,4.13194604419105,0
"496",166,1,11.3522529166294,21.4300898826661,33,42.8085584505272,7.56419208593911,0
"497",166,2,11.7971992110751,15.1092687632356,27,36.0124621790074,2.67753001519531,0
"498",166,3,7.62136419295796,24.9101777366343,23,45.7970175626452,15.4922876757199,0
"499",167,1,10.242517699638,41.7444911629218,30,43.1467547736123,7.31291482229529,0
"500",167,2,9.97755662773918,24.6768803886118,25,42.4698507801521,9.64361204307953,0
"501",167,3,12.0582814386275,17.9736696739653,29,40.3561121828133,8.14480720156704,0
"502",168,1,11.8295497354392,13.8675201184326,36,44.8514501299171,13.9408926987974,0
"503",168,2,9.99508746664087,9.19213953617819,33,41.5501762581748,7.80353828345624,0
"504",168,3,10.2720191048275,0.60696238298521,33,39.3022571875685,7.37143638837421,0
"505",169,1,8.55969291011375,51.316971813602,29,38.3684443288693,5.19841754308002,0
"506",169,2,9.60375133989757,44.797658358974,32,39.4059524657745,3.93167990632337,0
"507",169,3,7.94158238790345,32.1519096178894,27,44.4677944662278,9.91031127518504,0
"508",170,1,8.06608820829477,7.94836607603902,42,41.0555725533,14.3189348492293,0
"509",170,2,7.55837382216181,7.42151063866913,25,37.556101030823,2.85977043150986,0
"510",170,3,11.6724154078897,20.9090809329393,18,38.8981403744748,8.85483390947816,0
"511",171,1,12.2299435969908,3.62761063501239,29,28.5187710994874,3.73366504088549,0
"512",171,2,9.17411029414582,1.16613711187828,28,41.3845613811727,6.65627386600855,0
"513",171,3,7.74204520398634,32.2042128054385,34,44.8690813369845,6.55653355581057,0
"514",172,1,9.8241373364459,0.987734697309458,37,34.3170286959072,1.84007639112438,0
"515",172,2,14.4838073866252,11.1470431699763,30,40.4804106742588,7.22074874608626,0
"516",172,3,14.082626341501,20.3839530414882,27,37.5732513192544,5.18329489785683,0
"517",173,1,6.56039932655709,9.12688611854463,35,36.0580048659399,4.4396965276319,0
"518",173,2,9.28618668775523,4.47636408146967,29,40.4391992704889,15.3293610249472,0
"519",173,3,13.0665609843246,1.59497999586165,23,36.288270318742,15.0414934592291,0
"520",174,1,9.92351180677953,6.59660572186112,33,39.6132164673094,6.83362426479296,0
"521",174,2,13.1948264846529,91.0312960246458,34,46.6163640727657,3.56735258496527,0
"522",174,3,9.33282921338023,19.0588191515746,22,31.4926904086243,4.73196870969154,0
"523",175,1,11.2099718478308,26.5764836772325,37,36.632609377367,2.22971762456075,0
"524",175,2,10.4484824785005,24.2654443899296,28,37.8514664387039,9.15194694686421,0
"525",175,3,16.4581389909601,9.030293058604,15,46.2393442200813,11.9218054813293,0
"526",176,1,11.840905133545,43.3776527982368,29,44.4193996584488,14.995324625139,0
"527",176,2,7.58692186156816,30.70031599123,29,39.7105402435107,5.68331247153456,0
"528",176,3,8.79223766167346,4.22482010327948,26,33.8633782327776,18.2419197083009,0
"529",177,1,10.7404705692441,36.4772054702665,17,41.3760164391656,9.93869455225295,0
"530",177,2,6.19799870664079,4.59753475151956,24,40.5113286132005,14.7966641820685,0
"531",177,3,6.39118011007352,13.5472350660712,25,42.508901030348,3.38739389706989,0
"532",178,1,38.7817739364478,22.9785118815295,190,200.057505679011,15.4355553120543,0
"533",178,2,46.5207039344086,80.0648282240045,95,164.92993773188,32.9758513944994,0
"534",178,3,62.3890214863198,23.7603465560824,170,192.813737546825,30.4309445827423,0
"535",179,1,47.2580243514772,199.344866528156,120,237.542807538392,99.3718400105389,0
"536",179,2,51.6238071555819,22.3054514732212,140,158.231293205337,96.3024640106713,0
"537",179,3,49.3539309024694,43.4434390161186,180,203.780781460504,37.2245082715064,0
"538",180,1,8.58952580594972,5.1167242121814,35,47.9381014553894,6.01763686483887,0
"539",180,2,12.724394537502,24.8949530526044,32,37.7338491012495,3.32028354572116,0
"540",180,3,7.80697362383337,7.33341873623431,35,42.5248103593012,2.46826409628676,0
"541",181,1,9.54313296290622,72.6047929484811,29,43.5971351941494,11.347876088092,1
"542",181,2,9.30434383877946,23.285751826221,27,49.0529930200529,19.0336484628872,1
"543",181,3,17.0642572390135,5.12768342159688,36,39.334477548166,16.8846503120198,1
"544",182,1,66.0723456226119,25.1856562681496,155,184.471847286765,39.9748115985719,0
"545",182,2,55.1381452611659,288.127291185742,160,226.726703870595,36.3660068686135,0
"546",182,3,63.8237316057303,17.8624975029379,170,257.167906742912,36.8572790355756,0
"547",183,1,11.5261940970998,2.07616205293447,32,37.8737226181554,5.33598884951876,0
"548",183,2,8.75083091073178,58.2348115708599,31,41.8724178851437,11.3172538562639,0
"549",183,3,10.163087600858,6.12292883917689,22,46.0689522165435,8.64932878561341,0
"550",184,1,12.7521582227295,63.3252289857636,29,38.8788941746726,5.43403238555874,0
"551",184,2,6.87746842768592,41.4828775806313,20,40.72783249304,7.82325986029041,0
"552",184,3,10.6495413211894,36.3201294450049,28,43.784018347782,9.1644123006283,0
"553",185,1,9.68641936609552,15.9751298351143,34,28.08497206464,8.21247723304973,1
"554",185,2,16.7555677214687,11.0152479913086,30,43.1361437138824,11.4093449096636,1
"555",185,3,15.5003331503613,8.86775742284954,27,35.6525675033538,9.91503651189957,1
"556",186,1,53.0105340384283,36.8561597075313,155,202.718083536057,56.2293648024121,0
"557",186,2,64.9281111722931,143.74590271999,95,191.945055675905,30.7842457085186,0
"558",186,3,34.745061998303,22.333084885031,140,198.087384583258,31.0281272196489,0
"559",187,1,11.821435116972,58.8107335533867,33,44.6079176343229,5.29858594633903,0
"560",187,2,6.84093594428492,6.62603540346026,25,41.6100164957784,8.35927613875708,0
"561",187,3,11.1754325142372,2.90652931667864,33,37.4378038983012,8.09426340317409,0
"562",188,1,10.1792845920014,2.01000750805537,29,40.5712347420489,7.08209714704718,0
"563",188,2,11.9345233138997,11.2266115751117,22,44.4865128574033,7.55519173621752,0
"564",188,3,10.1576247058296,29.9308729527478,15,42.6433093212143,4.66017644358004,0
"565",189,1,6.86260032702782,29.7595016666189,37,32.7127376734219,2.56975404260557,0
"566",189,2,5.98435363196782,41.7387773530826,27,25.2246102982801,3.72637807702333,0
"567",189,3,11.0819470484775,63.3472125198612,26,41.8960402597246,5.45910668286168,0
"568",190,1,9.85324680378315,25.9739574781599,31,38.1762426343428,17.6587757327541,0
"569",190,2,8.85796321288384,4.30234973318875,21,42.0252209024103,4.65109494054483,0
"570",190,3,9.37786308029272,9.16370797902346,32,41.5687676186166,6.12607219905724,0
"571",191,1,8.65716986579727,19.3584513842108,42,37.6665924552529,8.64739545195975,0
"572",191,2,9.68531909583804,7.86893275566399,27,41.8655299841965,6.81462118662255,0
"573",191,3,8.13738985800026,3.2059699203819,33,42.8850813461375,4.62578113075123,0
"574",192,1,6.03398104105974,17.4399361378493,24,44.8204526715468,7.14314566268269,0
"575",192,2,9.56080039150124,52.137411420507,32,40.5000488271707,10.3867575821651,0
"576",192,3,12.0905517389248,34.0968899039512,20,35.6277284994377,16.0074910422827,0
"577",193,1,13.7546591325993,10.4421664225212,29,39.0064922576042,3.62436762936645,0
"578",193,2,10.0052123919143,23.932198955898,32,33.8148043771002,8.53174464615984,0
"579",193,3,9.83866013058167,10.6024625804275,36,40.6876167770698,3.68354593936871,0
"580",194,1,11.9259645624797,4.45397370452693,28,32.8329735776345,7.29670800920608,0
"581",194,2,10.107142033093,0.377553582207461,32,50.5752504978036,7.77770943093806,0
"582",194,3,9.13020318217993,51.7142353554196,30,30.6102284530544,8.12087982475803,0
"583",195,1,32.6270274465769,83.1241773908609,140,196.948560478506,49.0146704905265,1
"584",195,2,72.3630440021757,50.0352833326906,205,285.604447690209,82.3300875350194,1
"585",195,3,74.0630851206927,229.918736095045,155,172.8063410136,69.2578840719489,1
"586",196,1,35.4034603222024,116.346806515415,170,178.778009673184,37.2767467106534,0
"587",196,2,60.484573701547,232.511211873792,155,148.578135647836,49.6575576628212,0
"588",196,3,36.535694605498,106.22963103977,170,162.013208320257,51.4931521161801,0
"589",197,1,9.61285888377301,31.7609166340859,29,34.7757641878546,5.37026299954355,0
"590",197,2,9.99532808577265,4.88804099597349,42,32.0689229575673,9.79409514909936,0
"591",197,3,9.97434053226562,44.5346538324781,38,41.881148576918,1.89264310933665,0
"592",198,1,10.3038946439688,4.15780265815556,32,47.362697259681,5.96815812140585,0
"593",198,2,11.1970222628022,1.92280825740762,27,35.7269470597535,4.66490898940471,0
"594",198,3,9.74757512540344,2.10014579936478,29,34.3609007685949,8.27037924213864,0
"595",199,1,9.50292886830645,19.8443815092622,30,45.8461042541121,4.21171231732121,0
"596",199,2,10.3206547898092,82.6477871420694,36,32.6477534853985,10.1288595745875,0
"597",199,3,9.13271611680546,28.0801711587195,33,41.743920653484,6.91726387387391,0
"598",200,1,13.0748248382005,66.529160585619,23,43.8602210996322,6.41034003788379,0
"599",200,2,5.65950684676785,8.37935262359679,27,50.2671270774826,5.47409715307589,0
"600",200,3,12.0540092385829,7.24086026505615,32,42.3392504440375,10.9509128545772,0
"601",201,1,9.50303413362013,19.595387726182,28,35.8518550295304,8.69192575400516,0
"602",201,2,10.8446407716648,5.36354813724756,36,46.7326317561974,8.86318283466188,0
"603",201,3,11.9753065872793,11.3777643162757,25,31.9006037665591,7.49699454054966,0
"604",202,1,58.3556817203502,36.3940052428992,140,213.653282726592,12.5485999663808,0
"605",202,2,43.3947814095429,108.422328806938,100,202.277245451489,18.177267030625,0
"606",202,3,65.6406949329184,1.49427088908851,150,142.155002144008,109.536987386926,0
"607",203,1,6.75404812941691,4.26348342560232,26,39.6600313416502,25.3942188265548,0
"608",203,2,11.727792746958,6.33349272366477,36,41.9907664222471,3.19173877278112,0
"609",203,3,8.9767944531276,0.102290865033865,24,40.0809390846077,6.28870985238898,0
"610",204,1,16.1652699491092,17.9793283264913,41,47.7100319330087,19.786803916414,1
"611",204,2,13.2683723027601,26.9382483503761,27,44.7446442114218,13.908105086377,1
"612",204,3,10.4903581268794,17.9549211218002,20,33.0636559195914,7.55853750487065,1
"613",205,1,14.4470686038161,1.01233705527686,37,38.5849141035441,8.54083328992328,0
"614",205,2,10.5467521282889,20.4171504258158,29,40.8667226386217,18.3448087918406,0
"615",205,3,12.2615695890566,0.319988498673728,33,28.1709005518316,11.6063994568124,0
"616",206,1,11.6773387481202,0.995374973863363,35,38.0888392418245,5.93111093291274,0
"617",206,2,8.69076944424359,13.2543802633882,31,43.1927999398254,11.5971926292494,0
"618",206,3,11.9079219569588,12.1445911284536,28,39.5316088961969,10.914820309023,0
"619",207,1,53.5295146548932,3.25676293105128,150,214.811017911186,29.7147241998338,0
"620",207,2,52.0659929264961,17.0051872466518,135,238.42904954604,65.7529045710677,0
"621",207,3,60.0111323431025,160.177081628683,140,154.380430858508,73.8154281775288,0
"622",208,1,11.4949039832806,111.165518455936,31,47.1004316076906,5.61266155944365,0
"623",208,2,8.74685032655372,0.373503603041172,33,43.6219618931524,2.53902027863673,0
"624",208,3,10.7904473718734,1.36911110021174,29,46.9297029891039,11.5519518186714,0
"625",209,1,8.21566409190885,31.9855043634307,30,43.3636014880267,10.8651477232789,0
"626",209,2,11.2616368201835,65.7694300975571,29,40.4565009593306,10.1244650972587,0
"627",209,3,9.13458963343087,36.3924848271494,27,49.5149513482082,7.87136445878803,0
"628",210,1,10.904277288437,33.4441696463113,25,38.9566747407299,10.4808479688169,0
"629",210,2,10.7359980903927,13.7027171254158,22,30.0228189641581,14.0234809505731,0
"630",210,3,9.45922502067618,19.6766669481041,30,40.2584387828191,6.25334069311977,0
"631",211,1,10.931025235426,11.6855132486671,36,30.3003835099214,7.92489157630279,0
"632",211,2,11.1487124512539,20.8931281222942,35,46.9850921704086,6.1476850062687,0
"633",211,3,9.53860001968518,7.86027066409588,22,32.8157797262946,5.70279085878822,0
"634",212,1,61.7224250830245,248.14981255911,145,229.98856252057,25.2986472479055,0
"635",212,2,63.9270270673312,28.2237395178527,200,181.952492916441,26.3374931869884,0
"636",212,3,43.3800874429042,96.8587760771525,120,191.104734667938,48.6111394915289,0
"637",213,1,8.44526158654997,24.074470809752,25,47.4343625770189,17.5769808338714,0
"638",213,2,11.0270771578176,31.1394008232241,20,42.3877468069782,9.75824959506263,0
"639",213,3,8.17337552391746,7.49940444398925,30,33.1488787916075,8.3634282923588,0
"640",214,1,45.505761947497,47.0130209345371,120,195.572026061929,14.3740371827955,0
"641",214,2,58.0293269910362,60.0173532497138,150,191.686022271384,77.6058205557964,0
"642",214,3,44.265231490189,52.7380511630327,180,177.744525596258,12.3824123634115,0
"643",215,1,6.14374966430335,8.32866750657558,33,43.2035820404497,5.09297547497075,0
"644",215,2,11.3287816676443,11.6525551117957,22,53.1867574118684,3.2907266329366,0
"645",215,3,6.79491955241149,4.72892597317696,25,34.4965072053542,6.92691244006244,0
"646",216,1,36.4539974254615,13.1732285885131,165,194.798242874674,20.4131915610684,0
"647",216,2,19.820673205821,107.160022478075,150,266.903140427906,63.3991993653319,0
"648",216,3,58.3123782223006,379.40467780236,150,205.235262013094,14.4727871628094,0
"649",217,1,10.5021941776947,23.3324665567818,19,38.2763746035074,11.3114052772514,0
"650",217,2,10.9245869318827,13.0779881961644,30,39.977329823883,2.75373398960293,0
"651",217,3,11.6895844464465,25.7101538023892,48,31.6568639173836,7.67379447649763,0
"652",218,1,9.91605695135688,42.0449886073299,33,39.2769595474539,5.19117194251063,0
"653",218,2,7.78884818859994,8.30908994237525,46,34.576033959081,6.01951450326299,0
"654",218,3,11.1275513046617,15.4253576426628,24,33.7684369582558,3.8738105872757,0
"655",219,1,63.0336475581967,21.1194640025496,155,205.527354077381,42.8466421596746,0
"656",219,2,34.9977906220534,73.7206829302753,140,181.421204037943,21.5614007680404,0
